Day,Time,Student,Activity
92,20:45:20,A045,Read a post in the announcements forum
92,20:45:45,A034,Viewed Week 11 study materials in Estonian
92,20:53:12,A040,Viewed the feedback on Homework 7 in English
92,20:54:30,A034,Viewed Week 5 study materials in Estonian
92,20:55:06,A040,Read a post in the announcements forum
92,20:55:23,A034,Viewed Week 6 study materials in Estonian
92,21:08:22,A094,Read a post in the announcements forum
92,21:09:14,A091,Viewed Week 7 study materials in Estonian
92,21:09:18,A094,Viewed the feedback on Homework 7 in Estonian
92,21:13:01,A034,Submitted Homework 8 in Estonian
92,21:14:57,A091,Viewed Week 10 study materials in Estonian
92,21:24:54,A030,Read a post in the announcements forum
92,21:27:53,A082,Read a post in the announcements forum
92,21:42:42,A004,Viewed Week 11 study materials in Estonian
92,21:44:46,A082,Viewed the feedback on Homework 7 in Estonian
92,21:53:13,A091,Viewed Week 5 study materials in Estonian
92,21:55:28,A023,Viewed Week 13 study materials in Estonian
92,21:55:30,A023,Watched Week 13 lecture recording
92,21:59:21,A082,Viewed sample solutions of Homework 6
92,21:59:32,A082,Viewed sample solutions of Homework 7
92,22:11:33,A023,Viewed the feedback on Homework 7 in Estonian
92,22:12:04,A023,Started Homework 8 in Estonian
92,22:12:39,A091,Viewed Week 6 study materials in Estonian
92,22:20:06,A091,Submitted Homework 8 in Estonian
92,22:20:37,A091,Viewed Week 12 study materials in Estonian
92,22:26:42,A099,Viewed Week 13 lecture slides
92,22:32:41,A062,Viewed the feedback on Homework 6 in Estonian
92,22:32:55,A062,Viewed the feedback on Homework 7 in English
92,22:36:55,A099,Viewed Week 11 lecture slides
92,22:43:49,A099,Viewed Week 11 study materials in Estonian
92,22:44:57,A099,Viewed Week 10 study materials in Estonian
92,22:46:50,A005,Read a post in the announcements forum
92,22:50:02,A084,Viewed the course information page
92,22:51:53,A005,Viewed Week 11 study materials in Estonian
92,22:57:20,A005,Viewed Week 10 study materials in Estonian
92,22:57:36,A005,Viewed Week 12 study materials in Estonian
92,22:57:54,A005,Viewed Week 11 lecture slides
92,22:59:06,A005,Viewed Week 11 study materials in Estonian
92,22:59:11,A005,Viewed Week 11 study materials in Estonian
92,23:22:43,A098,Viewed the feedback on Homework 7 in Estonian
92,23:36:45,A005,Practiced submitting the homework in Estonian
92,23:41:57,A005,Practiced submitting the homework in Estonian
92,23:45:48,A049,Viewed the feedback on Homework 7 in Estonian
92,23:48:15,A005,Practiced submitting the homework in Estonian
92,23:49:40,A019,Viewed the feedback on Homework 6 in Estonian
92,23:50:03,A019,Viewed the feedback on Homework 7 in Estonian
92,23:51:10,A005,Practiced submitting the homework in Estonian
92,23:53:02,A005,Viewed Week 10 study materials in Estonian
93,00:06:38,A038,Viewed Week 11 study materials in English
93,00:09:21,A005,Viewed Week 10 study materials in Estonian
93,00:09:31,A005,Viewed Week 11 study materials in Estonian
93,00:10:56,A013,Started Homework 8 in Estonian
93,00:11:28,A024,Viewed Week 10 study materials in Estonian
93,00:11:43,A024,Viewed Week 11 study materials in Estonian
93,00:11:48,A024,Viewed Week 11 lecture slides
93,00:13:20,A024,Viewed Week 10 study materials in Estonian
93,00:13:32,A024,Viewed Week 9 study materials in Estonian
93,00:13:33,A024,Viewed Week 9 study materials in Estonian
93,00:13:46,A024,Viewed Week 12 study materials in Estonian
93,00:14:46,A005,Viewed Week 10 study materials in Estonian
93,00:19:40,A027,Viewed Week 11 study materials in English
93,00:30:42,A005,Practiced submitting the homework in Estonian
93,00:39:10,A005,Submitted Homework 8 in Estonian
93,00:41:58,A005,Viewed the feedback on Homework 7 in Estonian
93,01:28:18,A044,Started Homework 8 in Estonian
93,02:01:09,A052,Viewed Week 11 study materials in Estonian
93,02:06:41,A024,Viewed Week 11 lecture slides
93,02:21:06,A024,Viewed Week 12 lecture slides
93,07:55:07,A061,Viewed the feedback on Homework 7 in Estonian
93,08:08:43,A061,Read a post in the announcements forum
93,08:13:29,A061,Watched Week 13 lecture recording
93,09:32:36,A094,Read a post in the announcements forum
93,09:34:27,A083,Started Homework 8 in Estonian
93,09:42:52,A083,Viewed sample solutions of Homework 2
93,09:46:37,A023,Viewed Week 13 study materials in Estonian
93,09:51:37,A082,Viewed Week 11 study materials in Estonian
93,09:53:29,A083,Viewed sample solutions of Homework 7
93,09:54:03,A061,Read a post in the announcements forum
93,09:54:35,A083,Viewed Week 11 study materials in Estonian
93,09:54:52,A083,Viewed sample solutions of Homework 7
93,09:57:54,A061,Read a post in the announcements forum
93,09:58:31,A082,Viewed Week 11 lecture slides
93,09:59:19,A082,Viewed Week 10 study materials in Estonian
93,09:59:27,A082,Viewed Week 12 study materials in Estonian
93,10:10:45,A023,Viewed Week 13 study materials in Estonian
93,10:10:54,A031,Viewed Week 11 study materials in Estonian
93,10:11:16,A001,Viewed Week 12 study materials in Estonian
93,10:11:42,A001,Viewed Week 13 study materials in Estonian
93,10:12:58,A015,Read a post in the announcements forum
93,10:13:01,A039,Viewed Week 13 study materials in Estonian
93,10:14:34,A082,Viewed Week 11 study materials in Estonian
93,10:15:54,A092,Viewed Week 13 study materials in Estonian
93,10:19:34,A044,Viewed Week 13 study materials in Estonian
93,10:19:39,A037,Viewed Week 13 study materials in Estonian
93,10:20:23,A049,Viewed Week 13 study materials in Estonian
93,10:23:09,A082,Viewed Week 11 lecture slides
93,10:24:45,A015,Viewed Week 12 study materials in Estonian
93,10:27:53,A006,Viewed Week 12 study materials in Estonian
93,10:34:04,A067,Viewed Week 10 study materials in Estonian
93,10:36:23,A067,Viewed Week 10 study materials in Estonian
93,10:37:10,A058,Viewed Week 13 study materials in Estonian
93,10:38:33,A082,Viewed Week 11 study materials in Estonian
93,10:41:11,A039,Viewed Week 11 study materials in Estonian
93,10:41:34,A039,Viewed Week 10 study materials in Estonian
93,10:44:12,A039,Viewed Week 9 study materials in Estonian
93,10:44:34,A039,Viewed Week 9 lecture slides
93,10:45:07,A039,Viewed Week 10 study materials in Estonian
93,11:05:45,A077,Submitted Homework 8 in English
93,11:07:25,A082,Submitted Homework 8 in Estonian
93,11:12:25,A013,Viewed Week 11 lecture slides
93,11:13:39,A075,Viewed Week 11 study materials in Estonian
93,11:34:42,A075,Submitted Homework 8 in Estonian
93,11:34:55,A075,Read a post in the announcements forum
93,11:35:55,A075,Viewed the feedback on Homework 7 in Estonian
93,11:40:20,A075,Viewed the feedback on Homework 6 in Estonian
93,11:42:18,A061,Viewed Week 13 study materials in Estonian
93,11:46:49,A011,Viewed the feedback on Homework 7 in Estonian
93,11:52:43,A075,Read a post in the announcements forum
93,11:53:37,A075,Viewed Week 7 study materials in Estonian
93,11:54:24,A075,Viewed Week 7 study materials in Estonian
93,12:01:33,A080,Watched Week 11 lecture recording
93,12:11:06,A061,Viewed Week 13 study materials in English
93,12:12:41,A015,Viewed Week 10 study materials in Estonian
93,12:13:11,A083,Viewed Week 11 study materials in Estonian
93,12:13:26,A083,Watched Week 11 lecture recording
93,12:13:52,A061,Viewed Week 13 study materials in English
93,12:27:17,A077,Viewed Week 11 study materials in English
93,12:31:00,A015,Read a post in the announcements forum
93,12:44:15,A067,Viewed Week 12 study materials in Estonian
93,12:47:30,A075,Viewed the feedback on Homework 7 in Estonian
93,12:49:07,A019,Read a post in the announcements forum
93,12:51:39,A019,Read a post in the announcements forum
93,12:51:42,A019,Read a post in the announcements forum
93,12:51:46,A019,Read a post in the announcements forum
93,12:52:21,A019,Started Homework 9 in Estonian
93,12:52:30,A019,Started Homework 10 in Estonian
93,12:52:54,A019,Watched Week 8 lecture recording
93,13:07:40,A007,Started Homework 8 in Estonian
93,13:08:16,A067,Viewed Week 11 study materials in Estonian
93,13:14:17,A007,Viewed Week 11 lecture slides
93,13:14:18,A007,Viewed Week 11 study materials in Estonian
93,13:31:18,A066,Viewed Week 11 study materials in Estonian
93,13:31:52,A009,Read a post in the announcements forum
93,13:32:28,A066,Started Homework 8 in English
93,13:39:16,A006,Viewed Week 10 study materials in Estonian
93,13:39:35,A006,Viewed Week 11 study materials in Estonian
93,13:44:30,A002,Viewed Week 10 study materials in Estonian
93,13:44:37,A002,Viewed Week 11 study materials in Estonian
93,13:47:20,A066,Viewed Week 12 study materials in Estonian
93,13:47:30,A066,Viewed Week 11 study materials in Estonian
93,13:47:46,A066,Viewed Week 10 study materials in Estonian
93,13:48:06,A066,Viewed Week 9 study materials in Estonian
93,13:48:12,A066,Viewed Week 9 study materials in Estonian
93,13:48:19,A066,Viewed Week 8 study materials in Estonian
93,13:48:26,A066,Viewed Week 13 study materials in Estonian
93,13:51:54,A019,Viewed Week 8 lecture slides
93,13:55:52,A066,Viewed the feedback on Homework 5 in English
93,13:56:03,A066,Viewed the feedback on Homework 1 in English
93,14:02:26,A067,Viewed Week 10 study materials in Estonian
93,14:06:38,A004,Viewed the course information page
93,14:07:09,A077,Started Homework 9 in Estonian
93,14:07:57,A077,Read a post in the announcements forum
93,14:07:59,A014,Viewed sample solutions of Homework 7
93,14:08:11,A014,Viewed Week 11 study materials in Estonian
93,14:08:17,A004,Viewed the course information page
93,14:08:36,A077,Viewed Week 1 lecture slides
93,14:08:54,A004,Viewed the feedback on Homework 6 in Estonian
93,14:09:05,A002,Viewed the feedback on Homework 5 in Estonian
93,14:09:19,A004,Viewed the course information page
93,14:13:42,A004,Viewed the feedback on Homework 1 in English
93,14:13:59,A087,Viewed Week 11 study materials in Estonian
93,14:14:23,A065,Viewed Week 10 study materials in Estonian
93,14:14:28,A065,Viewed Week 11 study materials in Estonian
93,14:14:37,A087,Started Homework 8 in Estonian
93,14:18:25,A067,Submitted Homework 8 in Estonian
93,14:21:34,A084,Submitted Homework 8 in Estonian
93,14:21:51,A019,Viewed Week 9 study materials in Estonian
93,14:21:58,A019,Viewed Week 8 study materials in Estonian
93,14:22:21,A087,Viewed Week 10 study materials in Estonian
93,14:23:03,A004,Viewed the dictionary of terms
93,14:23:09,A004,Viewed Week 1 lecture slides
93,14:23:28,A004,Viewed the course information page
93,14:24:39,A004,Viewed the feedback on Homework 7 in Estonian
93,14:25:56,A086,Submitted Homework 8 in English
93,14:27:11,A006,Viewed Week 12 study materials in Estonian
93,14:27:55,A004,Viewed the course information page
93,14:30:44,A066,Viewed Week 12 study materials in Estonian
93,14:31:20,A065,Viewed the feedback on Homework 7 in Estonian
93,14:31:20,A065,Viewed the feedback on Homework 7 in Estonian
93,14:31:28,A004,Read a post in the announcements forum
93,14:36:22,A052,Viewed Week 11 study materials in Estonian
93,14:37:44,A014,Viewed Week 10 study materials in Estonian
93,14:37:58,A014,Viewed Week 11 lecture slides
93,14:39:03,A014,Viewed Week 9 study materials in Estonian
93,14:39:07,A014,Viewed Week 9 lecture slides
93,14:41:52,A002,Viewed Week 12 study materials in Estonian
93,14:43:58,A014,Viewed Week 12 lecture slides
93,14:47:18,A019,Viewed Week 9 study materials in Estonian
93,14:47:33,A019,Viewed Week 9 study materials in Estonian
93,14:47:52,A019,Viewed Week 9 study materials in Estonian
93,14:48:00,A019,Viewed Week 9 study materials in Estonian
93,14:50:01,A002,Viewed Week 11 study materials in Estonian
93,14:52:17,A014,Viewed Week 10 study materials in Estonian
93,14:52:45,A014,Viewed Week 9 lecture slides
93,14:54:36,A066,Viewed Week 11 study materials in Estonian
93,14:55:52,A066,Viewed Week 12 study materials in Estonian
93,14:56:18,A066,Viewed Week 10 study materials in Estonian
93,14:56:26,A066,Viewed Week 12 study materials in Estonian
93,14:56:47,A066,Viewed Week 12 study materials in English
93,14:59:03,A023,Viewed Week 11 study materials in Estonian
93,15:01:56,A023,Viewed Week 10 study materials in Estonian
93,15:04:29,A066,Viewed Week 12 study materials in Estonian
93,15:05:30,A014,Viewed Week 11 study materials in Estonian
93,15:05:36,A023,Viewed Week 11 study materials in Estonian
93,15:06:27,A023,Viewed Week 7 study materials in Estonian
93,15:06:37,A023,Viewed Week 8 study materials in Estonian
93,15:06:49,A023,Viewed Week 10 study materials in Estonian
93,15:06:55,A014,Viewed Week 12 study materials in Estonian
93,15:07:03,A014,Viewed Week 11 study materials in Estonian
93,15:07:06,A023,Viewed Week 9 study materials in Estonian
93,15:07:19,A023,Viewed Week 9 study materials in Estonian
93,15:09:47,A023,Viewed the feedback on Homework 7 in Estonian
93,15:12:53,A023,Read a post in the announcements forum
93,15:12:58,A023,Read a post in the announcements forum
93,15:13:06,A023,Read a post in the announcements forum
93,15:13:10,A023,Read a post in the announcements forum
93,15:13:58,A023,Viewed Week 13 study materials in Estonian
93,15:14:12,A023,Viewed Week 12 study materials in Estonian
93,15:14:20,A023,Viewed Week 11 study materials in Estonian
93,15:19:17,A058,Viewed Week 12 study materials in Estonian
93,15:22:43,A026,Viewed Week 11 study materials in Estonian
93,15:22:45,A026,Viewed Week 10 study materials in Estonian
93,15:23:27,A006,Viewed Week 12 study materials in English
93,15:24:49,A028,Viewed Week 12 study materials in Estonian
93,15:25:38,A028,Viewed Week 11 study materials in Estonian
93,15:26:53,A028,Viewed Week 12 study materials in Estonian
93,15:29:08,A080,Watched Week 11 lecture recording
93,15:29:10,A006,Viewed Week 12 study materials in Estonian
93,15:29:14,A066,Viewed Week 12 study materials in English
93,15:32:24,A066,Viewed Week 12 study materials in Estonian
93,15:35:16,A028,Viewed Week 11 study materials in Estonian
93,15:42:46,A023,Practiced submitting the homework in Estonian
93,15:45:20,A006,Viewed Week 12 lecture slides
93,15:45:35,A066,Viewed Week 12 study materials in English
93,15:47:38,A023,Viewed Week 11 study materials in Estonian
93,15:49:49,A023,Viewed Week 9 study materials in Estonian
93,15:55:47,A026,Submitted Homework 8 in Estonian
93,16:00:18,A080,Viewed Week 11 study materials in English
93,16:00:18,A023,Viewed Week 12 study materials in Estonian
93,16:07:50,A080,Started Homework 8 in English
93,16:11:34,A004,Viewed the course information page
93,16:13:09,A080,Viewed Week 10 study materials in English
93,16:13:22,A023,Watched Week 12 lecture recording
93,16:18:57,A023,Viewed Week 11 study materials in Estonian
93,16:19:17,A102,Started Homework 8 in Estonian
93,16:19:51,A102,Viewed the feedback on Homework 7 in Estonian
93,16:19:52,A102,Viewed the feedback on Homework 7 in Estonian
93,16:21:02,A018,Viewed sample solutions of Homework 7
93,16:21:07,A018,Viewed sample solutions of the midterm exam
93,16:21:23,A039,Viewed Week 5 lecture slides
93,16:26:30,A102,Viewed sample solutions of Homework 7
93,16:33:15,A080,Viewed Week 11 study materials in English
93,16:34:38,A102,Viewed Week 11 lecture slides
93,16:43:25,A039,Viewed Week 10 study materials in Estonian
93,16:43:30,A039,Viewed Week 10 study materials in English
93,16:43:33,A039,Viewed Week 10 study materials in Estonian
93,16:49:18,A006,Viewed Week 8 study materials in Estonian
93,16:49:24,A006,Viewed Week 9 study materials in Estonian
93,16:49:27,A006,Viewed midterm exam tasks after the exam in Estonian
93,16:50:22,A006,Viewed Week 12 lecture slides
93,16:50:34,A006,Viewed Week 11 lecture slides
